Date,Pair2 PnL,USDJPY,USDEUR,USDGBP,USDAUD,USDCAD,USDCHF,USDNZD,USDSGD,USDZAR
2010-03-09,0.0,0,0,0,0,0,0,0,0,0
2010-03-10,0.0,0,0,0,0,0,0,0,0,0
2010-03-11,0.00369678097840076,0,1,-1,0,0,0,0,0,0
2010-03-12,0.0033205187933345037,0,1,-1,0,0,0,0,0,0
2010-03-15,-0.003981596244666763,0,1,-1,0,0,0,0,0,0
2010-03-16,0.005349683250245318,0,1,-1,0,0,0,0,0,0
2010-03-17,0.0075040536068662345,0,1,-1,0,0,0,0,0,0
2010-03-18,0.004923558284920082,0,1,-1,0,0,0,0,0,0
2010-03-19,0.0,0,0,0,0,0,0,0,0,0
2010-03-22,0.0,0,0,0,0,0,0,0,0,0
2010-03-23,0.0,0,0,0,0,0,0,0,0,0
2010-03-24,0.0,0,0,0,0,0,0,0,0,0
2010-03-25,0.0,0,0,0,0,0,0,0,0,0
2010-03-26,0.0,0,0,0,0,0,0,0,0,0
2010-03-29,-0.0,0,0,0,0,0,0,0,0,0
2010-03-30,0.0,0,0,0,0,0,0,0,0,0
2010-03-31,0.0,0,0,0,0,0,0,0,0,0
2010-04-01,0.0,0,0,0,0,0,0,0,0,0
2010-04-02,0.0,0,0,0,0,0,0,0,0,0
2010-04-05,0.0,0,0,0,0,0,0,0,0,0
2010-04-06,0.0,0,0,0,0,0,0,0,0,0
2010-04-07,0.0,0,0,0,0,0,0,0,0,0
2010-04-08,0.0,0,0,0,0,0,0,0,0,0
2010-04-09,0.0,0,0,0,0,0,0,0,0,0
2010-04-12,0.0,0,0,0,0,0,0,0,0,0
2010-04-13,0.0,0,0,0,0,0,0,0,0,0
2010-04-14,0.0,0,0,0,0,0,0,0,0,0
2010-04-15,0.0,0,0,0,0,0,0,0,0,0
2010-04-16,0.0,0,0,0,0,0,0,0,0,0
2010-04-19,0.0,0,0,0,0,0,0,0,0,0
2010-04-20,0.0,0,0,0,0,0,0,0,0,0
2010-04-21,0.0,0,0,0,0,0,0,0,0,0
2010-04-22,0.0,0,0,0,0,0,0,0,0,0
2010-04-23,0.0,0,0,0,0,0,0,0,0,0
2010-04-26,0.0,0,0,0,0,0,0,0,0,0
2010-04-27,0.0,0,0,0,0,0,0,0,0,0
2010-04-28,0.0,0,0,0,0,0,0,0,0,0
2010-04-29,0.0,0,0,0,0,0,0,0,0,0
2010-04-30,0.0,0,0,0,0,0,0,0,0,0
2010-05-03,0.0,0,0,0,0,0,0,0,0,0
2010-05-04,0.0,0,0,0,0,0,0,0,0,0
2010-05-05,-0.009646947602696576,0,-1,1,0,0,0,0,0,0
2010-05-06,0.0,0,0,0,0,0,0,0,0,0
2010-05-07,0.0,0,0,0,0,0,0,0,0,0
2010-05-10,0.0,0,0,0,0,0,0,0,0,0
2010-05-11,0.0,0,0,0,0,0,0,0,0,0
2010-05-12,0.0,0,0,0,0,0,0,0,0,0
2010-05-13,0.0,0,0,0,0,0,0,0,0,0
2010-05-14,0.0,0,0,0,0,0,0,0,0,0
2010-05-17,0.0,0,0,0,0,0,0,0,0,0
2010-05-18,0.0,0,0,0,0,0,0,0,0,0
2010-05-19,0.0,0,0,0,0,0,0,0,0,0
2010-05-20,0.0,0,0,0,0,0,0,0,0,0
2010-05-21,0.0,0,0,0,0,0,0,0,0,0
2010-05-24,0.0,0,0,0,0,0,0,0,0,0
2010-05-25,0.0,0,0,0,0,0,0,0,0,0
2010-05-26,0.0,0,0,0,0,0,0,0,0,0
2010-05-27,0.0,0,0,0,0,0,0,0,0,0
2010-05-28,0.0,0,0,0,0,0,0,0,0,0
2010-05-31,0.0,0,0,0,0,0,0,0,0,0
2010-06-01,0.0,0,0,0,0,0,0,0,0,0
2010-06-02,0.0,0,0,0,0,0,0,0,0,0
2010-06-03,0.0,0,0,0,0,0,0,0,0,0
2010-06-04,0.0,0,0,0,0,0,0,0,0,0
2010-06-07,0.0,0,0,0,0,0,0,0,0,0
2010-06-08,0.0,0,0,0,0,0,0,0,0,0
2010-06-09,0.0,0,0,0,0,0,0,0,0,0
2010-06-10,-0.0,0,0,0,0,0,0,0,0,0
2010-06-11,0.0,0,0,0,0,0,0,0,0,0
2010-06-14,0.0,0,0,0,0,0,0,0,0,0
2010-06-15,-0.0,0,0,0,0,0,0,0,0,0
2010-06-16,0.0,0,0,0,0,0,0,0,0,0
2010-06-17,0.0,0,0,0,0,0,0,0,0,0
2010-06-18,-0.0,0,0,0,0,0,0,0,0,0
2010-06-21,0.0,0,0,0,0,0,0,0,0,0
2010-06-22,0.0,0,0,0,0,0,0,0,0,0
2010-06-23,0.0,0,0,0,0,0,0,0,0,0
2010-06-24,0.0,0,0,0,0,0,0,0,0,0
2010-06-25,0.0,0,0,0,0,0,0,0,0,0
2010-06-28,0.0,0,0,0,0,0,0,0,0,0
2010-06-29,0.0,0,0,0,0,0,0,0,0,0
2010-06-30,0.0,0,0,0,0,0,0,0,0,0
2010-07-01,0.0,0,0,0,0,0,0,0,0,0
2010-07-02,0.0,0,0,0,0,0,0,0,0,0
2010-07-05,0.0,0,0,0,0,0,0,0,0,0
2010-07-06,-0.0,0,0,0,0,0,0,0,0,0
2010-07-07,0.0,0,0,0,0,0,0,0,0,0
2010-07-08,0.0,0,0,0,0,0,0,0,0,0
2010-07-09,0.0,0,0,0,0,0,0,0,0,0
2010-07-12,0.0,0,0,0,0,0,0,0,0,0
2010-07-13,0.0,0,0,0,0,0,0,0,0,0
2010-07-14,0.0,0,0,0,0,0,0,0,0,0
2010-07-15,0.0,0,0,0,0,0,0,0,0,0
2010-07-16,0.0,0,0,0,0,0,0,0,0,0
2010-07-19,0.0,0,0,0,0,0,0,0,0,0
2010-07-20,0.0,0,0,0,0,0,0,0,0,0
2010-07-21,0.0,0,0,0,0,0,0,0,0,0
2010-07-22,0.0,0,0,0,0,0,0,0,0,0
2010-07-23,0.0,0,0,0,0,0,0,0,0,0
2010-07-26,-0.0,0,0,0,0,0,0,0,0,0
2010-07-27,0.0,0,0,0,0,0,0,0,0,0
2010-07-28,0.0,0,0,0,0,0,0,0,0,0
2010-07-29,-0.0,0,0,0,0,0,0,0,0,0
2010-07-30,0.0,0,0,0,0,0,0,0,0,0
2010-08-02,0.0,0,0,0,0,0,0,0,0,0
2010-08-03,0.0,0,0,0,0,0,0,0,0,0
2010-08-04,0.0,0,0,0,0,0,0,0,0,0
2010-08-05,0.0,0,0,0,0,0,0,0,0,0
2010-08-06,0.0,0,0,0,0,0,0,0,0,0
2010-08-09,0.0,0,0,0,0,0,0,0,0,0
2010-08-10,0.0,0,0,0,0,0,0,0,0,0
2010-08-11,0.0,0,0,0,0,0,0,0,0,0
2010-08-12,0.0,0,0,0,0,0,0,0,0,0
2010-08-13,0.0,0,0,0,0,0,0,0,0,0
2010-08-16,0.0,0,0,0,0,0,0,0,0,0
2010-08-17,0.0,0,0,0,0,0,0,0,0,0
2010-08-18,0.0,0,0,0,0,0,0,0,0,0
2010-08-19,0.0,0,0,0,0,0,0,0,0,0
2010-08-20,0.0,0,0,0,0,0,0,0,0,0
2010-08-23,0.0,0,0,0,0,0,0,0,0,0
2010-08-24,0.0,0,0,0,0,0,0,0,0,0
2010-08-25,0.0,0,0,0,0,0,0,0,0,0
2010-08-26,0.0,0,0,0,0,0,0,0,0,0
2010-08-27,-0.0,0,0,0,0,0,0,0,0,0
2010-08-30,0.0,0,0,0,0,0,0,0,0,0
2010-08-31,0.0,0,0,0,0,0,0,0,0,0
2010-09-01,0.0,0,0,0,0,0,0,0,0,0
2010-09-02,0.0,0,0,0,0,0,0,0,0,0
2010-09-03,0.0,0,0,0,0,0,0,0,0,0
2010-09-06,0.0,0,0,0,0,0,0,0,0,0
2010-09-07,0.0,0,0,0,0,0,0,0,0,0
2010-09-08,0.0,0,0,0,0,0,0,0,0,0
2010-09-09,0.0,0,0,0,0,0,0,0,0,0
2010-09-10,0.0,0,0,0,0,0,0,0,0,0
2010-09-13,0.0,0,0,0,0,0,0,0,0,0
2010-09-14,-0.0,0,0,0,0,0,0,0,0,0
2010-09-15,-0.0,0,0,0,0,0,0,0,0,0
2010-09-16,0.0,0,0,0,0,0,0,0,0,0
2010-09-17,0.0,0,0,0,0,0,0,0,0,0
2010-09-20,0.0,0,0,0,0,0,0,0,0,0
2010-09-21,0.0,0,0,0,0,0,0,0,0,0
2010-09-22,-0.0,0,0,0,0,0,0,0,0,0
2010-09-23,-0.008150588700835848,0,1,-1,0,0,0,0,0,0
2010-09-24,0.007493176708879612,0,1,-1,0,0,0,0,0,0
2010-09-27,-0.0022562092394049493,0,1,-1,0,0,0,0,0,0
2010-09-28,0.0016490048429333992,0,1,-1,0,0,0,0,0,0
2010-09-29,-0.010159131039512381,0,1,-1,0,0,0,0,0,0
2010-09-30,-0.004651615298344236,0,1,-1,0,0,0,0,0,0
2010-10-01,0.0,0,0,0,0,0,0,0,0,0
2010-10-04,-0.0,0,0,0,0,0,0,0,0,0
2010-10-05,0.0,0,0,0,0,0,0,0,0,0
2010-10-06,-0.0,0,0,0,0,0,0,0,0,0
2010-10-07,0.0,0,0,0,0,0,0,0,0,0
2010-10-08,0.0,0,0,0,0,0,0,0,0,0
2010-10-11,-0.0,0,0,0,0,0,0,0,0,0
2010-10-12,0.0,0,0,0,0,0,0,0,0,0
2010-10-13,0.0,0,0,0,0,0,0,0,0,0
2010-10-14,0.0,0,0,0,0,0,0,0,0,0
2010-10-15,0.0,0,0,0,0,0,0,0,0,0
2010-10-18,0.0,0,0,0,0,0,0,0,0,0
2010-10-19,0.0,0,0,0,0,0,0,0,0,0
2010-10-20,0.0,0,0,0,0,0,0,0,0,0
2010-10-21,-0.0,0,0,0,0,0,0,0,0,0
2010-10-22,0.0,0,0,0,0,0,0,0,0,0
2010-10-25,0.0,0,0,0,0,0,0,0,0,0
2010-10-26,-0.0,0,0,0,0,0,0,0,0,0
2010-10-27,0.0,0,0,0,0,0,0,0,0,0
2010-10-28,0.0,0,0,0,0,0,0,0,0,0
2010-10-29,0.0,0,0,0,0,0,0,0,0,0
2010-11-01,-0.0,0,0,0,0,0,0,0,0,0
2010-11-02,0.0,0,0,0,0,0,0,0,0,0
2010-11-03,0.0,0,0,0,0,0,0,0,0,0
2010-11-04,0.0,0,0,0,0,0,0,0,0,0
2010-11-05,-0.0,0,0,0,0,0,0,0,0,0
2010-11-08,0.0,0,0,0,0,0,0,0,0,0
2010-11-09,0.0,0,0,0,0,0,0,0,0,0
2010-11-10,0.0,0,0,0,0,0,0,0,0,0
2010-11-11,0.0,0,0,0,0,0,0,0,0,0
2010-11-12,0.0,0,0,0,0,0,0,0,0,0
2010-11-15,0.0,0,0,0,0,0,0,0,0,0
2010-11-16,0.0,0,0,0,0,0,0,0,0,0
2010-11-17,0.0,0,0,0,0,0,0,0,0,0
2010-11-18,0.0,0,0,0,0,0,0,0,0,0
2010-11-19,0.0,0,0,0,0,0,0,0,0,0
2010-11-22,0.0,0,0,0,0,0,0,0,0,0
2010-11-23,0.0,0,0,0,0,0,0,0,0,0
2010-11-24,0.0,0,0,0,0,0,0,0,0,0
2010-11-25,0.0,0,0,0,0,0,0,0,0,0
2010-11-26,0.0,0,0,0,0,0,0,0,0,0
2010-11-29,0.0,0,0,0,0,0,0,0,0,0
2010-11-30,0.0,0,0,0,0,0,0,0,0,0
2010-12-01,0.0,0,0,0,0,0,0,0,0,0
2010-12-02,0.0,0,0,0,0,0,0,0,0,0
2010-12-03,0.0,0,0,0,0,0,0,0,0,0
2010-12-06,-0.0,0,0,0,0,0,0,0,0,0
2010-12-07,0.0,0,0,0,0,0,0,0,0,0
2010-12-08,0.0,0,0,0,0,0,0,0,0,0
2010-12-09,0.0,0,0,0,0,0,0,0,0,0
2010-12-10,0.0,0,0,0,0,0,0,0,0,0
2010-12-13,0.0,0,0,0,0,0,0,0,0,0
2010-12-14,-0.0,0,0,0,0,0,0,0,0,0
2010-12-15,0.0,0,0,0,0,0,0,0,0,0
2010-12-16,0.0,0,0,0,0,0,0,0,0,0
2010-12-17,0.0,0,0,0,0,0,0,0,0,0
2010-12-20,0.0,0,0,0,0,0,0,0,0,0
2010-12-21,0.0,0,0,0,0,0,0,0,0,0
2010-12-22,0.0,0,0,0,0,0,0,0,0,0
2010-12-23,0.0,0,0,0,0,0,0,0,0,0
2010-12-24,0.0,0,0,0,0,0,0,0,0,0
2010-12-27,0.0,0,0,0,0,0,0,0,0,0
2010-12-28,-0.0,0,0,0,0,0,0,0,0,0
2010-12-29,0.0,0,0,0,0,0,0,0,0,0
2010-12-30,-0.0,0,0,0,0,0,0,0,0,0
2010-12-31,0.0,0,0,0,0,0,0,0,0,0
2011-01-03,-0.0,0,0,0,0,0,0,0,0,0
2011-01-04,0.0,0,0,0,0,0,0,0,0,0
2011-01-05,0.0,0,0,0,0,0,0,0,0,0
2011-01-06,0.0,0,0,0,0,0,0,0,0,0
2011-01-07,0.0,0,0,0,0,0,0,0,0,0
2011-01-10,0.0,0,0,0,0,0,0,0,0,0
2011-01-11,0.0021889214188907102,0,-1,1,0,0,0,0,0,0
2011-01-12,0.00031137908614842225,0,-1,1,0,0,0,0,0,0
2011-01-13,0.0020228677846462206,0,-1,1,0,0,0,0,0,0
2011-01-14,0.01093770317214049,0,-1,1,0,0,0,0,0,0
2011-01-17,-0.00040756457468027474,0,-1,1,0,0,0,0,0,0
2011-01-18,0.0,0,0,0,0,0,0,0,0,0
2011-01-19,0.0,0,0,0,0,0,0,0,0,0
2011-01-20,0.0,0,0,0,0,0,0,0,0,0
2011-01-21,0.0,0,0,0,0,0,0,0,0,0
2011-01-24,-0.0,0,0,0,0,0,0,0,0,0
2011-01-25,0.0,0,0,0,0,0,0,0,0,0
2011-01-26,0.0,0,0,0,0,0,0,0,0,0
2011-01-27,0.0,0,0,0,0,0,0,0,0,0
2011-01-28,0.0,0,0,0,0,0,0,0,0,0
2011-01-31,0.0,0,0,0,0,0,0,0,0,0
2011-02-01,0.0,0,0,0,0,0,0,0,0,0
2011-02-02,-0.0,0,0,0,0,0,0,0,0,0
2011-02-03,0.0,0,0,0,0,0,0,0,0,0
2011-02-04,0.0,0,0,0,0,0,0,0,0,0
2011-02-07,0.0,0,0,0,0,0,0,0,0,0
2011-02-08,0.0,0,0,0,0,0,0,0,0,0
2011-02-09,0.0,0,0,0,0,0,0,0,0,0
2011-02-10,0.0,0,0,0,0,0,0,0,0,0
2011-02-11,0.0,0,0,0,0,0,0,0,0,0
2011-02-14,0.0,0,0,0,0,0,0,0,0,0
2011-02-15,0.0,0,0,0,0,0,0,0,0,0
2011-02-16,0.0,0,0,0,0,0,0,0,0,0
2011-02-17,0.0,0,0,0,0,0,0,0,0,0
2011-02-18,-0.0,0,0,0,0,0,0,0,0,0
2011-02-21,0.0,0,0,0,0,0,0,0,0,0
2011-02-22,0.0,0,0,0,0,0,0,0,0,0
2011-02-23,0.0,0,0,0,0,0,0,0,0,0
2011-02-24,0.0,0,0,0,0,0,0,0,0,0
2011-02-25,0.0,0,0,0,0,0,0,0,0,0
2011-02-28,0.0,0,0,0,0,0,0,0,0,0
2011-03-01,0.0,0,0,0,0,0,0,0,0,0
2011-03-02,0.0,0,0,0,0,0,0,0,0,0
2011-03-03,0.0,0,0,0,0,0,0,0,0,0
2011-03-04,0.0,0,0,0,0,0,0,0,0,0
2011-03-07,0.0,0,0,0,0,0,0,0,0,0
2011-03-08,0.0,0,0,0,0,0,0,0,0,0
2011-03-09,0.0,0,0,0,0,0,0,0,0,0
2011-03-10,0.0,0,0,0,0,0,0,0,0,0
2011-03-11,0.0,0,0,0,0,0,0,0,0,0
2011-03-14,-0.0,0,0,0,0,0,0,0,0,0
2011-03-15,0.0021089552669106837,0,1,-1,0,0,0,0,0,0
2011-03-16,-0.005806471181887041,0,1,-1,0,0,0,0,0,0
2011-03-17,0.0022542307682769103,0,1,-1,0,0,0,0,0,0
2011-03-18,-0.0011335954191030728,0,1,-1,0,0,0,0,0,0
2011-03-21,-0.004803244773802229,0,1,-1,0,0,0,0,0,0
2011-03-22,0.001982779075271335,0,1,-1,0,0,0,0,0,0
2011-03-23,0.006602352663097277,0,1,-1,0,0,0,0,0,0
2011-03-24,-0.0024322100251228385,0,1,-1,0,0,0,0,0,0
2011-03-25,-0.012535829566164947,0,1,-1,0,0,0,0,0,0
2011-03-28,0.0,0,0,0,0,0,0,0,0,0
2011-03-29,0.0,0,0,0,0,0,0,0,0,0
2011-03-30,0.0,0,0,0,0,0,0,0,0,0
2011-03-31,0.0,0,0,0,0,0,0,0,0,0
2011-04-01,0.0,0,0,0,0,0,0,0,0,0
2011-04-04,0.0,0,0,0,0,0,0,0,0,0
2011-04-05,0.0,0,0,0,0,0,0,0,0,0
2011-04-06,0.0,0,0,0,0,0,0,0,0,0
2011-04-07,0.0,0,0,0,0,0,0,0,0,0
2011-04-08,0.0,0,0,0,0,0,0,0,0,0
2011-04-11,0.0,0,0,0,0,0,0,0,0,0
2011-04-12,0.0,0,0,0,0,0,0,0,0,0
2011-04-13,0.0,0,0,0,0,0,0,0,0,0
2011-04-14,0.0,0,0,0,0,0,0,0,0,0
2011-04-15,0.0,0,0,0,0,0,0,0,0,0
2011-04-18,0.0,0,0,0,0,0,0,0,0,0
2011-04-19,0.0,0,0,0,0,0,0,0,0,0
2011-04-20,0.0,0,0,0,0,0,0,0,0,0
2011-04-21,-0.0,0,0,0,0,0,0,0,0,0
2011-04-22,-0.0,0,0,0,0,0,0,0,0,0
2011-04-25,0.0,0,0,0,0,0,0,0,0,0
2011-04-26,0.0,0,0,0,0,0,0,0,0,0
2011-04-27,-0.0,0,0,0,0,0,0,0,0,0
2011-04-28,0.0,0,0,0,0,0,0,0,0,0
2011-04-29,0.0,0,0,0,0,0,0,0,0,0
2011-05-02,0.0,0,0,0,0,0,0,0,0,0
2011-05-03,0.0,0,0,0,0,0,0,0,0,0
2011-05-04,0.0,0,0,0,0,0,0,0,0,0
2011-05-05,0.0,0,0,0,0,0,0,0,0,0
2011-05-06,0.0,0,0,0,0,0,0,0,0,0
2011-05-09,0.0,0,0,0,0,0,0,0,0,0
2011-05-10,0.0,0,0,0,0,0,0,0,0,0
2011-05-11,0.0,0,0,0,0,0,0,0,0,0
2011-05-12,0.0,0,0,0,0,0,0,0,0,0
2011-05-13,0.0,0,0,0,0,0,0,0,0,0
2011-05-16,0.0,0,0,0,0,0,0,0,0,0
2011-05-17,0.0,0,0,0,0,0,0,0,0,0
2011-05-18,0.0,0,0,0,0,0,0,0,0,0
2011-05-19,0.0,0,0,0,0,0,0,0,0,0
2011-05-20,0.0,0,0,0,0,0,0,0,0,0
2011-05-23,0.0,0,0,0,0,0,0,0,0,0
2011-05-24,0.0,0,0,0,0,0,0,0,0,0
2011-05-25,0.0,0,0,0,0,0,0,0,0,0
2011-05-26,0.0,0,0,0,0,0,0,0,0,0
2011-05-27,0.0,0,0,0,0,0,0,0,0,0
2011-05-30,-0.0,0,0,0,0,0,0,0,0,0
2011-05-31,0.0,0,0,0,0,0,0,0,0,0
2011-06-01,0.0,0,0,0,0,0,0,0,0,0
2011-06-02,0.0,0,0,0,0,0,0,0,0,0
2011-06-03,0.0,0,0,0,0,0,0,0,0,0
2011-06-06,0.0,0,0,0,0,0,0,0,0,0
2011-06-07,0.0,0,0,0,0,0,0,0,0,0
2011-06-08,0.0,0,0,0,0,0,0,0,0,0
2011-06-09,0.0,0,0,0,0,0,0,0,0,0
2011-06-10,0.0,0,0,0,0,0,0,0,0,0
2011-06-13,0.0,0,0,0,0,0,0,0,0,0
2011-06-14,0.0,0,0,0,0,0,0,0,0,0
2011-06-15,0.0,0,0,0,0,0,0,0,0,0
2011-06-16,0.0,0,0,0,0,0,0,0,0,0
2011-06-17,0.0,0,0,0,0,0,0,0,0,0
2011-06-20,0.0,0,0,0,0,0,0,0,0,0
2011-06-21,0.0,0,0,0,0,0,0,0,0,0
2011-06-22,-0.0,0,0,0,0,0,0,0,0,0
2011-06-23,0.0,0,0,0,0,0,0,0,0,0
2011-06-24,0.0,0,0,0,0,0,0,0,0,0
2011-06-27,0.0,0,0,0,0,0,0,0,0,0
2011-06-28,0.0,0,0,0,0,0,0,0,0,0
2011-06-29,0.0,0,0,0,0,0,0,0,0,0
2011-06-30,-0.0028883914978917735,0,1,-1,0,0,0,0,0,0
2011-07-01,-0.002981403757899681,0,1,-1,0,0,0,0,0,0
2011-07-04,-0.0017056012949838717,0,1,-1,0,0,0,0,0,0
2011-07-05,0.0008980961507771834,0,1,-1,0,0,0,0,0,0
2011-07-06,0.006840181164804671,0,1,-1,0,0,0,0,0,0
2011-07-07,0.0030583307480056554,0,1,-1,0,0,0,0,0,0
2011-07-08,-0.004037966888368771,0,1,-1,0,0,0,0,0,0
2011-07-11,0.014245158610058706,0,1,-1,0,0,0,0,0,0
2011-07-12,0.0,0,0,0,0,0,0,0,0,0
2011-07-13,0.0,0,0,0,0,0,0,0,0,0
2011-07-14,-0.0,0,0,0,0,0,0,0,0,0
2011-07-15,0.0,0,0,0,0,0,0,0,0,0
2011-07-18,0.0,0,0,0,0,0,0,0,0,0
2011-07-19,0.0,0,0,0,0,0,0,0,0,0
2011-07-20,0.0,0,0,0,0,0,0,0,0,0
2011-07-21,-0.0,0,0,0,0,0,0,0,0,0
2011-07-22,-0.0,0,0,0,0,0,0,0,0,0
2011-07-25,0.0,0,0,0,0,0,0,0,0,0
2011-07-26,0.0,0,0,0,0,0,0,0,0,0
2011-07-27,-0.0,0,0,0,0,0,0,0,0,0
2011-07-28,0.0,0,0,0,0,0,0,0,0,0
2011-07-29,0.0,0,0,0,0,0,0,0,0,0
2011-08-01,0.0,0,0,0,0,0,0,0,0,0
2011-08-02,0.0,0,0,0,0,0,0,0,0,0
2011-08-03,0.0,0,0,0,0,0,0,0,0,0
2011-08-04,0.0,0,0,0,0,0,0,0,0,0
2011-08-05,0.0,0,0,0,0,0,0,0,0,0
2011-08-08,0.0,0,0,0,0,0,0,0,0,0
2011-08-09,0.0,0,0,0,0,0,0,0,0,0
2011-08-10,0.0,0,0,0,0,0,0,0,0,0
2011-08-11,0.0,0,0,0,0,0,0,0,0,0
2011-08-12,0.0,0,0,0,0,0,0,0,0,0
2011-08-15,0.0,0,0,0,0,0,0,0,0,0
2011-08-16,0.0,0,0,0,0,0,0,0,0,0
2011-08-17,0.0,0,0,0,0,0,0,0,0,0
2011-08-18,0.0,0,0,0,0,0,0,0,0,0
2011-08-19,0.0,0,0,0,0,0,0,0,0,0
2011-08-22,0.0,0,0,0,0,0,0,0,0,0
2011-08-23,0.0,0,0,0,0,0,0,0,0,0
2011-08-24,0.0,0,0,0,0,0,0,0,0,0
2011-08-25,0.0,0,0,0,0,0,0,0,0,0
2011-08-26,0.0,0,0,0,0,0,0,0,0,0
2011-08-29,0.0,0,0,0,0,0,0,0,0,0
2011-08-30,0.0,0,0,0,0,0,0,0,0,0
2011-08-31,0.0,0,0,0,0,0,0,0,0,0
2011-09-01,0.0,0,0,0,0,0,0,0,0,0
2011-09-02,0.0,0,0,0,0,0,0,0,0,0
2011-09-05,0.0,0,0,0,0,0,0,0,0,0
2011-09-06,0.0,0,0,0,0,0,0,0,0,0
2011-09-07,0.0,0,0,0,0,0,0,0,0,0
2011-09-08,-0.0,0,0,0,0,0,0,0,0,0
2011-09-09,0.0,0,0,0,0,0,0,0,0,0
2011-09-12,0.0,0,0,0,0,0,0,0,0,0
2011-09-13,0.0042412936985425365,0,-1,1,0,0,0,0,0,0
2011-09-14,0.006484173702844709,0,-1,1,0,0,0,0,0,0
2011-09-15,0.0053919065729118865,0,-1,1,0,0,0,0,0,0
2011-09-16,0.007399602469153943,0,-1,1,0,0,0,0,0,0
2011-09-19,0.0,0,0,0,0,0,0,0,0,0
2011-09-20,0.0,0,0,0,0,0,0,0,0,0
2011-09-21,0.0,0,0,0,0,0,0,0,0,0
2011-09-22,0.0,0,0,0,0,0,0,0,0,0
2011-09-23,0.0,0,0,0,0,0,0,0,0,0
2011-09-26,0.0,0,0,0,0,0,0,0,0,0
2011-09-27,0.0,0,0,0,0,0,0,0,0,0
2011-09-28,0.0,0,0,0,0,0,0,0,0,0
2011-09-29,0.0,0,0,0,0,0,0,0,0,0
2011-09-30,0.0,0,0,0,0,0,0,0,0,0
2011-10-03,0.0,0,0,0,0,0,0,0,0,0
2011-10-04,-0.003035771711888513,0,-1,1,0,0,0,0,0,0
2011-10-05,0.0,0,0,0,0,0,0,0,0,0
2011-10-06,0.0,0,0,0,0,0,0,0,0,0
2011-10-07,0.0,0,0,0,0,0,0,0,0,0
2011-10-10,0.0,0,0,0,0,0,0,0,0,0
2011-10-11,-0.0,0,0,0,0,0,0,0,0,0
2011-10-12,0.0,0,0,0,0,0,0,0,0,0
2011-10-13,0.0,0,0,0,0,0,0,0,0,0
2011-10-14,0.0,0,0,0,0,0,0,0,0,0
